343,7874,41,-74
360,8486,41,-74
334,1958,41,-74
263,4990,41,-74
265,7891,41,-74
279,1435,41,-74
478,9871,41,-74
473,11541,41,-74
317,3248,41,-74
252,3587,41,-74
200,6462,41,-74
385,7009,41,-74
374,6880,41,-74
384,9218,41,-74
269,1036,41,-74
259,4544,41,-74
257,705,41,-74
365,6710,41,-74
268,7419,41,-74
261,173,41,-74
224,5130,41,-74
292,7208,41,-74
353,3828,41,-74
195,3053,41,-73
214,6416,41,-73
115,1325,41,-73
202,8014,41,-73
178,175,41,-73
318,9524,41,-74
276,1494,41,-74
165,8482,41,-73
277,3923,41,-73
218,6513,41,-73
130,340,41,-73
160,3371,41,-73
124,1185,41,-73
260,2394,41,-73
144,3752,41,-73
219,6086,41,-73
191,2136,41,-73
334,10999,41,-74
219,5859,41,-73
259,2051,41,-73
155,5082,41,-73
162,3155,41,-73
187,6943,41,-73
256,1524,41,-73
202,241,41,-73
238,4029,41,-73
191,6079,41,-73
362,7853,41,-74
241,4519,41,-73
178,7398,41,-73
244,1198,41,-74
159,790,41,-73
272,695,41,-73
281,4014,41,-73
148,3783,41,-73
187,6616,41,-73
182,6527,41,-73
216,6757,41,-73
278,4290,41,-73
166,7634,41,-73
347,7892,41,-74
162,660,41,-73
164,3386,41,-73
209,7165,41,-73
165,6502,41,-73
175,1765,41,-73
251,6595,41,-73
201,5646,41,-73
268,4456,41,-73
136,3882,41,-73
170,8438,41,-73
240,3639,41,-73
234,5486,41,-73
166,7492,41,-73
191,6947,41,-73
353,4257,41,-74
201,9019,41,-73
276,1890,41,-74
186,4250,41,-73
328,7902,41,-73
289,1481,41,-74
322,2641,41,-73
311,9515,41,-73
224,2963,41,-73
909,12433,41,-72
214,8990,41,-73
174,7710,41,-73
436,10281,41,-72
547,5106,41,-72
347,9845,41,-73
256,9249,41,-72
326,7217,41,-73
164,5809,41,-73
119,5161,41,-73
132,5793,41,-73
293,9885,41,-73
150,5919,41,-73
600,9603,41,-72
587,12778,41,-73
443,12779,41,-73
162,7185,41,-73
654,8926,41,-72
517,12448,41,-72
125,2755,41,-73
303,9847,41,-72
993,12217,41,-72
388,11357,41,-73
603,11600,41,-73
138,8752,43,-74
76,3716,43,-74
116,10667,42,-74
131,9830,43,-74
139,7781,43,-74
145,2303,43,-74
96,12248,43,-74
101,9293,43,-74
133,10615,43,-74
126,12780,43,-74
127,9772,43,-74
120,10506,42,-74
70,8119,43,-75
117,4196,43,-74
94,8817,42,-74
104,12496,43,-73
141,6230,43,-74
87,12604,43,-73
118,12781,43,-74
135,7900,43,-74
119,12246,43,-74
142,1603,43,-74
82,12782,43,-74
123,12783,43,-74
134,12608,42,-74
87,11723,42,-74
141,9773,43,-74
55,3834,43,-74
92,9532,42,-74
126,12130,43,-74
76,8570,43,-73
86,11958,42,-75
114,12703,43,-73
64,6803,43,-74
131,11641,42,-74
153,4597,43,-74
68,12207,43,-75
91,11756,43,-74
144,6619,43,-74
120,11601,43,-74
71,10675,43,-74
123,10012,43,-74
124,10402,43,-74
107,10119,43,-73
120,11360,43,-74
111,10994,42,-74
125,5469,43,-74
146,12580,43,-74
78,10790,43,-75
113,12142,43,-74
65,12162,43,-75
76,10235,43,-74
128,9240,43,-74
143,9212,43,-74
124,12784,43,-73
139,10817,43,-74
113,12785,42,-74
109,422,43,-74
100,5739,43,-74
133,9974,42,-74
101,11802,43,-74
143,8254,43,-74
137,6789,43,-74
121,4628,43,-74
103,12555,42,-74
134,11093,43,-74
127,8029,43,-74
70,8480,43,-74
129,3872,43,-74
114,8459,43,-74
141,3896,43,-74
85,5454,43,-74
116,4288,43,-74
103,6419,43,-74
110,8709,43,-74
156,7638,43,-74
114,2863,43,-74
118,2897,43,-74
88,3850,43,-74
108,3199,43,-74
44,7370,43,-74
65,6473,43,-74
127,3363,43,-74
103,1728,42,-74
148,11371,42,-74
218,12786,42,-74
93,11164,42,-74
94,7359,42,-74
91,12787,42,-74
83,9468,42,-74
119,12788,42,-74
150,11410,42,-74
125,12558,42,-74
126,9395,42,-74
117,10549,42,-74
112,10698,42,-74
88,11137,42,-74
159,11511,42,-74
103,11961,42,-74
130,11425,42,-74
111,12507,42,-74
119,12789,42,-74
124,4325,42,-74
94,12790,42,-74
149,12338,42,-74
159,10621,42,-74
105,12741,42,-74
128,12274,42,-74
126,10203,42,-74
132,11389,42,-74
143,12062,42,-74
185,10791,42,-74
154,10525,42,-74
155,12405,42,-74
174,4663,42,-74
122,12791,42,-74
162,11379,42,-74
162,10658,42,-74
154,9339,41,-74
164,11997,41,-74
147,11170,42,-74
138,9254,42,-74
143,12742,42,-74
161,6033,42,-74
153,12388,42,-74
147,9668,42,-74
134,6497,42,-74
159,11656,42,-74
165,11584,42,-74
158,2868,42,-74
113,5756,42,-74
133,6510,42,-74
149,9353,42,-74
122,8405,42,-74
108,12623,41,-74
166,10498,42,-74
149,10954,42,-74
123,12301,42,-74
140,7462,42,-74
123,381,42,-74
138,4560,41,-74
167,5362,42,-74
169,8848,41,-74
149,8215,42,-74
107,7604,42,-74
146,10714,42,-74
141,8300,42,-74
158,8734,42,-74
161,8492,42,-74
194,7730,42,-74
143,12707,41,-74
150,11769,41,-74
140,11980,42,-74
142,10152,42,-74
161,11461,42,-74
169,10763,42,-74
152,11473,42,-74
129,6483,42,-74
113,7051,42,-74
165,2400,42,-74
147,10647,42,-74
123,1202,42,-74
132,1732,42,-74
65,6823,42,-75
105,12260,41,-75
91,12513,42,-75
109,8732,42,-74
92,12005,42,-75
87,12576,42,-75
103,11784,41,-75
83,11667,42,-75
106,12109,41,-75
96,12792,42,-75
77,11696,42,-75
57,8780,42,-75
83,10603,42,-75
104,11029,42,-75
97,6275,41,-75
112,10719,42,-75
100,12194,42,-75
70,12275,42,-75
115,10742,41,-75
80,11392,42,-75
78,10668,42,-75
72,11339,42,-75
91,9325,42,-75
93,5673,43,-74
125,9169,43,-74
128,4084,43,-74
107,12059,43,-73
213,11626,44,-74
188,12396,44,-74
80,10701,43,-73
172,11967,44,-74
111,9397,43,-74
207,12183,44,-74
111,10293,43,-74
99,10046,43,-74
148,7910,43,-74
77,10499,43,-73
146,12124,43,-74
92,8556,43,-74
139,12067,43,-74
203,12386,44,-74
93,6600,43,-74
167,10739,43,-74
128,10390,43,-74
132,10441,43,-74
105,12793,44,-74
142,12428,43,-74
75,10386,43,-73
185,1447,43,-74
121,11569,44,-74
127,10805,43,-74
74,9045,44,-73
109,9919,44,-74
62,8937,44,-73
94,2278,45,-73
74,11787,45,-73
60,12081,45,-74
65,11779,44,-74
52,12163,45,-75
80,11153,45,-74
68,10337,45,-73
58,10803,45,-74
83,11761,45,-73
44,11681,45,-74
68,10781,44,-73
75,12149,44,-74
68,11988,45,-74
47,11972,45,-74
101,12794,44,-74
148,12470,44,-74
63,10463,44,-73
147,8259,44,-74
53,6792,45,-74
64,10686,45,-74
57,12229,44,-74
91,10986,45,-74
52,12795,45,-74
94,8591,45,-74
49,11785,44,-73
85,11003,45,-73
73,10158,45,-74
114,8569,44,-74
77,8136,44,-74
72,10799,45,-74
83,11420,44,-73
78,11989,44,-73
118,11734,44,-74
71,1234,43,-77
92,1701,43,-76
101,8333,43,-76
83,10476,43,-76
94,5918,43,-76
77,5773,43,-76
60,9700,43,-77
84,11775,43,-77
106,8049,43,-76
77,8410,43,-76
89,7994,43,-76
95,5519,43,-76
57,11610,43,-76
81,10504,43,-76
79,12796,43,-76
77,2665,43,-76
59,12681,43,-76
113,9929,42,-76
83,5064,43,-76
94,11501,43,-76
101,12168,43,-76
98,6507,43,-76
111,12242,43,-76
58,3670,43,-76
90,10079,43,-76
66,9234,43,-77
79,12797,43,-76
87,8494,43,-76
109,8633,43,-76
85,9770,43,-76
85,11373,43,-76
67,12798,44,-76
93,10762,43,-76
86,4326,43,-76
75,11547,43,-76
58,12271,43,-76
99,5714,43,-76
93,9017,43,-76
99,10947,43,-76
89,10120,43,-76
69,8564,43,-76
89,12184,43,-76
69,8599,43,-76
58,11919,43,-76
60,2090,43,-76
67,10294,43,-76
85,10404,43,-76
79,8936,43,-76
57,12033,43,-77
67,8078,44,-76
52,10342,43,-77
74,12204,44,-76
47,11585,43,-77
62,8279,43,-77
150,9055,43,-76
64,10976,43,-77
93,10140,43,-76
73,10894,43,-77
92,12218,43,-76
55,7320,43,-77
68,10782,43,-77
52,5709,43,-76
52,4304,43,-76
48,4453,43,-76
65,5480,43,-76
51,6335,43,-76
54,4447,43,-76
82,7677,43,-76
80,2939,43,-76
67,8221,43,-76
92,8514,43,-76
94,5549,43,-76
88,6960,43,-76
81,9427,43,-76
86,12458,43,-75
77,12322,43,-76
77,10399,43,-75
67,8832,43,-76
57,12799,43,-75
69,11312,43,-75
96,8074,43,-75
138,10415,43,-75
69,12800,44,-75
57,10933,43,-76
63,12801,43,-76
105,12802,44,-75
54,8565,43,-75
75,12803,44,-75
96,8878,43,-76
86,12152,43,-75
87,9774,43,-75
72,9117,44,-75
98,7688,43,-75
74,12245,43,-76
63,10543,43,-76
50,11684,43,-75
95,6035,43,-75
83,11256,43,-75
70,6690,43,-76
91,10304,43,-75
58,10862,43,-75
93,11355,43,-75
66,10226,43,-75
67,1224,43,-75
53,12540,43,-75
96,11964,43,-75
61,10990,43,-75
60,10910,43,-75
87,11865,43,-76
65,9628,43,-76
79,11421,43,-76
75,10913,43,-76
66,12103,43,-75
82,11890,43,-75
71,10343,43,-75
95,7481,43,-75
60,11831,43,-76
72,12006,43,-75
62,1246,43,-75
72,2389,43,-75
81,1675,44,-76
83,10201,44,-76
95,9792,44,-76
81,11497,44,-76
92,12237,44,-76
55,10728,45,-75
69,7491,45,-75
95,11770,44,-76
80,7421,44,-76
76,12565,44,-75
103,12674,44,-76
94,10376,44,-76
67,12128,44,-76
96,11555,44,-76
91,8700,44,-76
45,7423,44,-75
75,12016,44,-76
58,12340,44,-75
101,12630,44,-76
51,12628,45,-75
75,12724,44,-76
56,11297,45,-75
59,5477,45,-75
55,12804,45,-75
55,12805,45,-75
45,5394,45,-75
70,10856,44,-76
62,6044,45,-75
85,12037,44,-76
116,12720,44,-76
85,12738,44,-76
81,11576,45,-75
58,12806,45,-75
65,12807,42,-76
75,7355,42,-76
61,10508,42,-75
64,10774,42,-76
78,12240,42,-76
75,10318,42,-76
78,844,42,-76
73,9349,42,-76
71,12808,42,-76
62,5539,42,-76
78,11169,42,-76
66,9834,42,-76
62,9354,42,-76
69,11095,42,-76
53,7292,43,-76
87,4019,42,-75
85,10649,42,-75
65,7373,42,-76
52,10190,42,-76
84,11230,42,-76
65,12585,43,-75
92,2607,42,-76
70,10950,42,-76
81,9575,42,-76
81,6109,42,-76
74,4601,42,-76
64,8099,42,-76
68,2377,42,-76
108,8395,43,-79
104,6591,43,-79
82,11727,43,-78
85,7160,43,-79
79,8876,43,-78
72,8911,43,-78
72,10904,43,-79
69,3254,43,-78
59,11945,43,-78
115,9992,43,-79
90,12384,43,-79
110,11747,43,-79
94,9448,43,-78
100,11706,43,-78
59,11862,42,-78
100,7889,43,-79
37,5401,42,-79
69,11570,43,-78
52,10722,42,-79
79,10215,43,-79
50,8197,42,-79
113,10891,43,-79
81,10509,43,-79
106,6517,43,-79
83,445,43,-79
62,10121,43,-78
68,11642,42,-79
51,7321,43,-78
66,11073,43,-78
79,9940,43,-79
92,946,43,-79
64,10845,43,-78
98,10298,43,-79
100,8748,43,-79
52,8901,43,-79
43,11516,42,-79
82,7867,43,-79
84,12809,43,-78
80,12512,43,-78
56,12588,42,-79
91,10587,43,-79
100,8706,43,-79
64,8446,43,-79
42,3360,43,-79
80,5498,43,-79
97,4010,43,-79
92,6917,43,-79
35,6441,43,-79
36,9979,43,-79
73,2830,43,-79
51,5650,43,-79
55,7787,43,-78
87,8125,43,-78
84,9754,43,-78
83,4921,43,-78
72,11183,43,-78
84,10788,43,-78
107,3516,43,-77
107,6770,43,-77
59,12403,43,-78
93,8443,43,-78
76,9138,43,-77
45,9882,43,-77
103,10486,43,-78
61,7271,43,-78
74,7982,43,-77
104,1478,43,-77
104,7999,43,-78
65,4411,43,-77
93,10562,43,-78
89,11436,43,-78
101,7385,43,-78
94,4870,43,-78
92,8952,43,-77
72,7872,43,-78
122,11908,43,-78
112,8394,43,-78
80,12810,43,-78
88,11101,43,-78
72,11936,43,-78
70,7854,43,-78
91,9956,43,-78
99,10179,43,-78
44,8231,43,-77
93,7518,43,-77
76,8844,43,-77
112,12144,43,-78
51,8617,43,-78
82,9204,43,-77
62,6220,43,-77
94,8629,43,-78
57,11444,43,-77
51,10830,43,-78
98,7196,43,-77
62,10351,43,-77
73,7752,43,-77
74,12696,43,-78
103,5005,43,-77
48,9219,43,-78
74,9465,43,-77
74,11848,43,-78
116,2904,43,-78
117,12126,43,-77
102,12811,43,-78
96,12372,43,-77
88,9779,43,-78
75,9931,43,-77
51,11039,43,-78
61,8894,43,-77
101,11827,43,-77
97,6290,43,-78
74,11513,43,-78
73,9848,43,-77
122,5164,43,-77
91,12147,43,-77
56,8061,43,-78
84,12812,43,-78
60,9642,43,-78
105,603,43,-77
101,7350,43,-78
82,8685,43,-77
63,9545,43,-77
66,11135,43,-78
33,6740,43,-78
74,3525,43,-78
90,5180,43,-78
38,7609,43,-78
66,784,43,-78
96,7007,43,-78
34,5442,43,-78
86,2460,43,-78
37,5952,43,-78
63,7582,43,-78
74,3981,43,-78
79,3677,43,-78
108,5658,43,-78
45,6116,43,-78
86,4313,43,-78
36,2321,43,-78
77,6635,43,-78
92,4059,43,-78
85,2054,43,-78
105,6846,43,-78
87,4344,43,-78
43,1055,42,-79
64,10029,42,-79
41,11441,42,-78
74,10748,42,-79
32,12813,42,-78
98,10887,42,-79
35,11281,42,-78
41,11191,42,-79
56,11479,42,-79
46,10345,42,-79
266,12814,42,-79
68,11353,42,-80
49,9824,42,-78
146,11982,42,-79
44,10088,42,-79
39,12331,42,-78
40,9734,42,-78
55,11530,42,-79
32,10770,42,-78
80,11952,42,-79
49,12406,42,-78
49,12574,42,-79
66,9649,42,-79
49,11698,42,-79
86,10319,42,-79
41,4595,42,-78
46,10974,42,-78
45,11294,42,-79
41,10700,42,-80
28,8362,42,-79
49,10940,42,-80
49,12567,42,-79
49,9052,42,-80
55,11803,42,-77
35,11592,42,-78
58,12161,42,-78
50,11567,42,-77
57,6852,42,-77
67,11598,42,-77
39,11551,42,-78
90,12437,42,-77
100,11423,42,-76
52,11694,42,-77
76,4654,42,-77
124,10557,42,-77
40,6620,42,-78
91,4540,42,-77
77,11017,43,-77
146,200,42,-76
103,10056,42,-77
87,8350,42,-77
76,8719,42,-77
57,11114,43,-77
35,11386,42,-78
125,10013,43,-77
75,9801,42,-76
113,8084,43,-77
56,7640,42,-77
42,7799,42,-78
38,5607,42,-77
65,9735,42,-77
46,6027,42,-77
67,7707,42,-77
95,2410,41,-80
57,6696,41,-80
108,7354,41,-80
113,5602,41,-80
91,2870,41,-80
80,7737,40,-80
47,9823,41,-80
143,11586,41,-80
113,5636,40,-80
86,10651,40,-80
82,8777,40,-80
57,7133,40,-80
101,9176,41,-80
61,5748,40,-80
118,11509,41,-80
105,10694,41,-80
37,9686,40,-80
59,11072,40,-80
50,10581,40,-80
85,6941,40,-80
112,8288,41,-80
124,12232,41,-81
133,4799,41,-80
41,9003,40,-80
105,10236,41,-80
124,11336,41,-80
89,11020,41,-80
110,12304,40,-80
80,11718,41,-80
108,7278,40,-80
58,9739,41,-80
101,7525,41,-80
54,7483,40,-80
78,7448,40,-80
73,6668,41,-80
72,6691,41,-80
61,10185,40,-80
91,1194,41,-80
114,9341,40,-80
69,7466,41,-80
64,7024,41,-80
108,8004,40,-80
91,9090,40,-80
142,4409,41,-80
127,4763,41,-80
115,2742,40,-80
32,8331,40,-80
91,6355,40,-80
115,1275,41,-80
31,9328,40,-80
41,10308,40,-80
118,5800,41,-80
53,4868,40,-80
70,4572,40,-80
108,11177,40,-80
111,8774,40,-80
73,8199,40,-80
37,3659,40,-80
58,8781,40,-80
82,9969,40,-80
81,4502,40,-80
62,7043,40,-80
114,7933,41,-80
35,9730,40,-80
174,11878,40,-80
147,4705,41,-80
72,10604,41,-80
40,7770,40,-80
96,3142,40,-80
64,5327,40,-80
31,11487,40,-80
79,4530,41,-80
106,8031,40,-80
46,7714,40,-80
89,4148,40,-80
78,2516,40,-80
56,7239,40,-80
100,7817,40,-80
37,3319,40,-80
66,7934,40,-80
49,3558,40,-80
98,4888,40,-80
62,6630,40,-80
132,6268,40,-80
85,3817,40,-80
154,2721,40,-80
83,6128,40,-80
46,5357,40,-80
106,5634,40,-80
61,2675,40,-80
221,10593,40,-80
79,8945,41,-80
77,6151,40,-80
89,4057,40,-80
147,6016,40,-80
105,7126,41,-80
196,6925,40,-80
70,9581,40,-80
106,6870,40,-80
67,3210,40,-80
108,3909,40,-80
127,1620,41,-80
153,7832,41,-80
103,4163,40,-80
137,4471,40,-80
136,7666,40,-80
100,806,40,-80
85,9459,40,-80
77,10254,40,-80
126,2264,40,-80
119,12815,40,-80
91,11019,40,-80
129,10811,40,-80
107,9201,40,-80
70,12670,40,-80
94,12722,40,-80
106,10135,40,-80
44,12590,40,-80
104,11266,40,-80
151,8213,40,-80
90,11535,40,-81
70,2980,40,-80
50,9310,40,-80
56,12816,40,-80
78,11070,40,-80
91,11257,40,-79
65,5583,40,-80
56,12817,40,-80
61,10033,40,-80
69,12483,40,-80
100,12089,40,-80
58,12469,40,-80
46,10860,40,-80
90,11180,40,-80
67,12336,40,-80
58,11676,40,-80
83,12606,40,-79
58,9547,40,-80
86,12426,40,-79
85,10544,40,-80
56,11719,40,-80
80,9369,40,-80
94,12241,40,-80
77,12818,40,-80
84,10154,40,-80
108,387,40,-80
108,11206,40,-79
85,6898,41,-80
69,12092,41,-79
126,12316,40,-79
111,9701,40,-80
83,8610,40,-79
115,8606,40,-80
129,12819,40,-80
80,12264,40,-80
109,11463,40,-80
113,1575,40,-80
97,6867,40,-80
102,3708,40,-79
74,7137,41,-80
105,8658,40,-79
94,12449,40,-80
91,5353,40,-80
126,6509,40,-80
98,10311,40,-79
102,12074,40,-80
98,11154,40,-80
95,9811,41,-79
79,7820,40,-80
107,12820,40,-79
69,8016,41,-80
76,12266,40,-80
96,2452,41,-79
97,6948,40,-79
57,4796,41,-79
55,12821,40,-79
93,10801,40,-79
59,11428,40,-79
114,8997,41,-80
154,7613,41,-80
110,12252,41,-80
112,6314,41,-80
103,8129,41,-80
133,9655,41,-80
104,11537,41,-80
120,10736,41,-80
97,9872,41,-80
83,10886,41,-80
69,10015,42,-80
55,6583,42,-80
99,6306,42,-80
107,7551,42,-80
89,9337,42,-80
91,12822,42,-80
85,9091,42,-80
95,12691,42,-80
90,6407,42,-80
61,7420,42,-80
95,9667,42,-80
91,10879,42,-80
43,7589,42,-80
29,6262,42,-80
63,5534,42,-80
90,5343,42,-80
99,3542,42,-80
35,6406,42,-80
66,4847,42,-80
91,3310,42,-80
83,3774,42,-80
77,7426,42,-80
65,9255,41,-78
149,700,41,-78
149,2728,41,-78
122,4093,41,-78
154,10262,41,-78
127,9314,41,-78
115,9986,41,-78
116,9881,41,-78
134,11464,41,-78
75,7600,41,-78
146,9071,41,-78
127,10644,41,-78
107,7951,40,-77
73,12210,40,-78
113,9149,40,-77
115,3089,40,-77
100,1955,40,-77
119,6488,40,-77
114,9867,40,-77
114,5688,40,-77
96,7460,40,-77
122,2599,40,-77
98,10779,41,-77
98,12719,40,-77
108,6839,40,-77
113,10320,40,-76
131,10024,40,-77
109,8933,40,-77
126,7793,40,-77
66,11022,40,-77
122,5420,40,-77
109,9695,40,-77
93,11275,40,-77
97,1830,40,-76
93,8541,40,-77
98,9942,41,-77
93,2699,40,-76
99,11850,40,-77
54,10454,41,-77
122,3656,40,-77
103,8150,40,-77
111,1965,40,-77
95,5589,40,-77
85,7812,41,-77
95,10641,41,-77
101,10757,40,-77
100,5907,40,-76
96,10704,40,-77
110,5387,40,-77
109,10625,40,-76
86,8239,40,-77
111,5209,40,-77
107,11934,40,-76
110,10039,40,-77
49,10692,41,-77
63,8174,40,-77
41,6745,40,-77
45,5632,40,-77
100,4022,40,-77
89,3934,40,-77
106,3711,40,-77
116,2040,40,-77
64,7970,40,-77
86,3899,40,-78
95,4753,40,-78
94,7407,40,-78
106,12495,40,-78
106,8733,40,-77
96,2889,40,-78
88,2364,40,-78
123,11138,40,-77
112,12486,40,-76
111,12823,40,-77
106,12824,40,-77
109,11654,40,-76
101,6900,40,-77
112,10334,40,-76
106,3690,40,-77
105,9001,40,-77
111,7614,40,-77
106,8455,40,-77
123,11613,40,-76
116,12377,40,-77
105,10054,40,-77
114,3986,40,-77
119,7868,40,-77
129,12137,40,-77
103,446,40,-77
120,9283,40,-77
123,7162,40,-77
109,9907,40,-77
100,9269,40,-77
97,7925,40,-77
121,8687,40,-77
112,8308,40,-77
111,12277,40,-77
102,5715,40,-77
111,10960,40,-77
121,9376,40,-77
109,8420,40,-77
119,7757,40,-77
108,10325,40,-77
112,12291,40,-77
104,11242,40,-77
99,9350,40,-77
109,10085,40,-77
111,12731,40,-77
41,4922,40,-77
102,2262,40,-77
85,1086,40,-77
92,2860,40,-77
104,3532,40,-77
109,11829,40,-77
118,9295,40,-76
126,11776,40,-77
129,10021,40,-76
96,4963,40,-76
135,11959,40,-76
123,6743,40,-76
130,10826,40,-76
121,11650,40,-76
117,3604,40,-76
133,8831,40,-76
133,10806,40,-76
140,11185,40,-76
127,10664,40,-76
139,12677,40,-76
123,9463,40,-76
121,8388,40,-76
131,1212,40,-76
125,4324,40,-76
106,10251,40,-77
121,7977,40,-76
118,5409,40,-77
118,10559,40,-76
142,8922,40,-76
121,6200,40,-76
133,9467,40,-76
127,12474,40,-76
130,11274,40,-76
131,11995,40,-76
132,7389,40,-76
122,9571,40,-76
131,10636,40,-76
127,10330,40,-76
131,10357,40,-76
124,12825,40,-76
131,8511,40,-76
130,612,40,-76
98,465,40,-76
101,262,40,-76
99,11933,41,-77
38,6108,41,-77
89,9694,41,-76
89,2817,41,-76
88,9278,41,-76
107,9190,41,-77
88,10612,41,-77
104,6708,41,-77
87,10662,41,-76
88,11985,41,-76
45,4322,41,-76
42,7967,41,-76
97,10962,41,-76
50,10968,41,-76
38,8324,41,-76
23,11290,41,-76
79,11700,41,-76
31,11181,41,-76
95,10272,41,-76
84,8548,41,-76
85,7022,41,-76
38,11064,41,-76
73,11557,41,-76
28,10740,41,-76
74,7193,41,-76
24,8674,41,-76
48,10237,41,-77
39,11701,41,-76
64,11869,41,-77
112,9517,40,-76
106,5189,41,-75
117,6811,41,-75
90,2186,41,-75
120,2184,41,-75
97,1975,41,-75
123,4883,41,-75
129,7568,41,-76
95,7704,41,-75
139,10492,41,-75
142,7554,41,-75
119,7795,41,-76
121,10522,41,-75
119,4769,41,-75
120,9479,40,-76
79,1110,41,-75
119,3924,41,-75
120,5816,41,-75
129,10156,41,-76
